Data table for: E:\YR 4 LVAY DATA\GT3X+\Hip\1054_V2R3XP_41sec.agd
Date, Time, Axis1,Axis2,Axis3,Inclinometer,Vector Magnitude
4/29/2011,14:57:09,0,0,0,0,0
4/29/2011,14:57:10,0,0,0,0,0
4/29/2011,14:57:11,0,0,0,0,0
4/29/2011,14:57:12,0,0,0,0,0
4/29/2011,14:57:13,0,0,0,0,0
4/29/2011,14:57:14,0,0,0,0,0
4/29/2011,14:57:15,0,0,0,0,0
4/29/2011,14:57:16,0,0,0,0,0
4/29/2011,14:57:17,0,0,0,0,0
4/29/2011,14:57:18,0,0,0,0,0
4/29/2011,14:57:19,0,0,0,0,0
4/29/2011,14:57:20,0,0,0,0,0
4/29/2011,14:57:21,0,0,0,0,0
4/29/2011,14:57:22,0,0,0,0,0
4/29/2011,14:57:23,0,0,0,0,0
4/29/2011,14:57:24,0,0,0,0,0
4/29/2011,14:57:25,0,0,0,0,0
4/29/2011,14:57:26,0,0,0,0,0
4/29/2011,14:57:27,0,0,0,0,0
4/29/2011,14:57:28,0,0,0,0,0
4/29/2011,14:57:29,0,0,0,0,0
4/29/2011,14:57:30,0,0,0,0,0
4/29/2011,14:57:31,0,0,0,0,0
4/29/2011,14:57:32,0,0,0,0,0
4/29/2011,14:57:33,0,0,0,0,0
4/29/2011,14:57:34,0,0,0,0,0
4/29/2011,14:57:35,0,0,0,0,0
4/29/2011,14:57:36,0,0,0,0,0
4/29/2011,14:57:37,0,0,0,0,0
4/29/2011,14:57:38,0,0,0,0,0
4/29/2011,14:57:39,0,0,0,0,0
4/29/2011,14:57:40,0,0,0,0,0
4/29/2011,14:57:41,0,0,0,0,0
4/29/2011,14:57:42,0,0,0,0,0
4/29/2011,14:57:43,0,0,0,0,0
4/29/2011,14:57:44,0,0,0,0,0
4/29/2011,14:57:45,0,0,0,0,0
4/29/2011,14:57:46,0,0,0,0,0
4/29/2011,14:57:47,0,0,0,0,0
4/29/2011,14:57:48,0,0,0,0,0
4/29/2011,14:57:49,0,0,0,0,0
4/29/2011,14:57:50,0,0,0,0,0
4/29/2011,14:57:51,0,0,0,0,0
4/29/2011,14:57:52,0,0,0,0,0
4/29/2011,14:57:53,0,0,0,0,0
4/29/2011,14:57:54,0,0,0,0,0
4/29/2011,14:57:55,0,0,0,0,0
4/29/2011,14:57:56,0,0,0,0,0
4/29/2011,14:57:57,0,0,0,0,0
4/29/2011,14:57:58,0,0,0,0,0
4/29/2011,14:57:59,0,0,0,0,0
4/29/2011,14:58:00,0,0,0,0,0
4/29/2011,14:58:01,0,0,0,0,0
4/29/2011,14:58:02,0,0,0,0,0
4/29/2011,14:58:03,0,0,0,0,0
4/29/2011,14:58:04,0,0,0,0,0
4/29/2011,14:58:05,0,0,0,0,0
4/29/2011,14:58:06,0,0,0,0,0
4/29/2011,14:58:07,0,0,0,0,0
4/29/2011,14:58:08,0,0,0,0,0
4/29/2011,14:58:09,0,0,0,0,0
4/29/2011,14:58:10,0,0,0,0,0
4/29/2011,14:58:11,0,0,0,0,0
4/29/2011,14:58:12,0,0,0,0,0
4/29/2011,14:58:13,0,0,0,0,0
4/29/2011,14:58:14,0,0,0,0,0
4/29/2011,14:58:15,0,0,0,0,0
4/29/2011,14:58:16,0,0,0,0,0
4/29/2011,14:58:17,0,0,0,0,0
4/29/2011,14:58:18,0,0,0,0,0
4/29/2011,14:58:19,0,0,0,0,0
4/29/2011,14:58:20,0,0,0,0,0
4/29/2011,14:58:21,0,0,0,0,0
4/29/2011,14:58:22,0,0,0,0,0
4/29/2011,14:58:23,0,0,0,0,0
4/29/2011,14:58:24,0,0,0,0,0
4/29/2011,14:58:25,0,0,0,0,0
4/29/2011,14:58:26,0,0,0,0,0
4/29/2011,14:58:27,0,0,0,0,0
4/29/2011,14:58:28,0,0,0,0,0
4/29/2011,14:58:29,0,0,0,0,0
4/29/2011,14:58:30,0,0,0,0,0
4/29/2011,14:58:31,0,0,0,0,0
4/29/2011,14:58:32,0,0,0,0,0
4/29/2011,14:58:33,0,0,0,0,0
4/29/2011,14:58:34,0,0,0,0,0
4/29/2011,14:58:35,0,0,0,0,0
4/29/2011,14:58:36,0,0,0,0,0
4/29/2011,14:58:37,0,0,0,0,0
4/29/2011,14:58:38,0,0,0,0,0
4/29/2011,14:58:39,0,0,0,0,0
4/29/2011,14:58:40,0,0,0,0,0
4/29/2011,14:58:41,0,0,0,0,0
4/29/2011,14:58:42,0,0,0,0,0
4/29/2011,14:58:43,0,0,0,0,0
4/29/2011,14:58:44,0,0,0,0,0
4/29/2011,14:58:45,0,0,0,0,0
4/29/2011,14:58:46,0,0,0,0,0
4/29/2011,14:58:47,0,0,0,0,0
4/29/2011,14:58:48,0,0,0,0,0
4/29/2011,14:58:49,0,0,0,0,0
4/29/2011,14:58:50,0,0,0,0,0
4/29/2011,14:58:51,0,0,0,0,0
4/29/2011,14:58:52,0,0,0,0,0
4/29/2011,14:58:53,0,0,0,0,0
4/29/2011,14:58:54,0,0,0,0,0
4/29/2011,14:58:55,0,0,0,0,0
4/29/2011,14:58:56,0,0,0,0,0
4/29/2011,14:58:57,0,0,0,0,0
4/29/2011,14:58:58,0,0,0,0,0
4/29/2011,14:58:59,0,0,0,0,0
4/29/2011,14:59:00,0,0,0,0,0
4/29/2011,14:59:01,0,0,0,0,0
4/29/2011,14:59:02,0,0,0,0,0
4/29/2011,14:59:03,0,0,0,0,0
4/29/2011,14:59:04,0,0,0,0,0
4/29/2011,14:59:05,0,0,0,0,0
4/29/2011,14:59:06,0,0,0,0,0
4/29/2011,14:59:07,0,0,0,0,0
4/29/2011,14:59:08,0,0,0,0,0
4/29/2011,14:59:09,0,0,0,0,0
4/29/2011,14:59:10,0,0,0,0,0
4/29/2011,14:59:11,0,0,0,0,0
4/29/2011,14:59:12,0,0,0,0,0
4/29/2011,14:59:13,0,0,0,0,0
4/29/2011,14:59:14,0,0,0,0,0
4/29/2011,14:59:15,0,0,0,0,0
4/29/2011,14:59:16,0,0,0,0,0
4/29/2011,14:59:17,0,0,0,0,0
4/29/2011,14:59:18,0,0,0,0,0
4/29/2011,14:59:19,0,0,0,0,0
4/29/2011,14:59:20,0,0,0,0,0
4/29/2011,14:59:21,0,0,0,0,0
4/29/2011,14:59:22,0,0,0,0,0
4/29/2011,14:59:23,0,0,0,0,0
4/29/2011,14:59:24,0,0,0,0,0
4/29/2011,14:59:25,0,0,0,0,0
4/29/2011,14:59:26,0,0,0,0,0
4/29/2011,14:59:27,0,0,0,0,0
4/29/2011,14:59:28,0,0,0,0,0
4/29/2011,14:59:29,0,0,0,0,0
4/29/2011,14:59:30,0,0,0,0,0
4/29/2011,14:59:31,0,0,0,0,0
4/29/2011,14:59:32,0,0,0,0,0
4/29/2011,14:59:33,0,0,0,0,0
4/29/2011,14:59:34,0,0,0,0,0
4/29/2011,14:59:35,0,0,0,0,0
4/29/2011,14:59:36,0,0,0,0,0
4/29/2011,14:59:37,0,0,0,0,0
4/29/2011,14:59:38,0,0,0,0,0
4/29/2011,14:59:39,0,0,0,0,0
4/29/2011,14:59:40,0,0,0,0,0
4/29/2011,14:59:41,0,0,0,0,0
4/29/2011,14:59:42,0,0,0,0,0
4/29/2011,14:59:43,0,0,0,0,0
4/29/2011,14:59:44,0,0,0,0,0
4/29/2011,14:59:45,0,0,0,0,0
4/29/2011,14:59:46,0,0,0,0,0
4/29/2011,14:59:47,0,0,0,0,0
4/29/2011,14:59:48,0,0,0,0,0
4/29/2011,14:59:49,0,0,0,0,0
4/29/2011,14:59:50,0,0,0,0,0
4/29/2011,14:59:51,0,0,0,0,0
4/29/2011,14:59:52,0,0,0,0,0
4/29/2011,14:59:53,0,0,0,0,0
4/29/2011,14:59:54,0,0,0,0,0
4/29/2011,14:59:55,0,0,0,0,0
4/29/2011,14:59:56,0,0,0,0,0
4/29/2011,14:59:57,0,0,0,0,0
4/29/2011,14:59:58,0,0,0,0,0
4/29/2011,14:59:59,0,0,0,0,0
4/29/2011,15:00:00,0,0,0,0,0
4/29/2011,15:00:01,0,0,0,0,0
4/29/2011,15:00:02,0,0,0,0,0
4/29/2011,15:00:03,0,0,0,0,0
4/29/2011,15:00:04,0,0,0,0,0
4/29/2011,15:00:05,0,0,0,0,0
4/29/2011,15:00:06,0,0,0,0,0
4/29/2011,15:00:07,0,0,0,0,0
4/29/2011,15:00:08,0,0,0,0,0
4/29/2011,15:00:09,0,0,0,0,0
4/29/2011,15:00:10,0,0,0,0,0
4/29/2011,15:00:11,0,0,0,0,0
4/29/2011,15:00:12,0,0,0,0,0
4/29/2011,15:00:13,0,0,0,0,0
4/29/2011,15:00:14,0,0,0,0,0
4/29/2011,15:00:15,0,0,0,0,0
4/29/2011,15:00:16,0,0,0,0,0
4/29/2011,15:00:17,0,0,0,0,0
4/29/2011,15:00:18,0,0,0,0,0
4/29/2011,15:00:19,0,0,0,0,0
4/29/2011,15:00:20,0,0,0,0,0
4/29/2011,15:00:21,0,0,0,0,0
4/29/2011,15:00:22,0,0,0,0,0
4/29/2011,15:00:23,0,0,0,0,0
4/29/2011,15:00:24,99,99,304,1,334.69
4/29/2011,15:00:25,197,112,208,1,307.6
4/29/2011,15:00:26,206,221,271,1,405.85
4/29/2011,15:00:27,12,139,34,1,143.6
4/29/2011,15:00:28,167,385,150,1,445.66
4/29/2011,15:00:29,87,84,124,1,173.21
4/29/2011,15:00:30,191,80,229,1,308.74
4/29/2011,15:00:31,6,14,48,1,50.36
4/29/2011,15:00:32,0,0,0,1,0
4/29/2011,15:00:33,11,0,50,1,51.2
4/29/2011,15:00:34,2,0,28,1,28.07
4/29/2011,15:00:35,0,0,4,1,4
4/29/2011,15:00:36,0,0,0,1,0
4/29/2011,15:00:37,0,0,0,1,0
4/29/2011,15:00:38,0,0,0,1,0
4/29/2011,15:00:39,0,0,0,1,0
4/29/2011,15:00:40,0,0,0,1,0
4/29/2011,15:00:41,36,3,22,1,42.3
4/29/2011,15:00:42,24,0,17,1,29.41
4/29/2011,15:00:43,0,1,0,1,1
4/29/2011,15:00:44,0,2,0,1,2
4/29/2011,15:00:45,0,0,0,1,0
4/29/2011,15:00:46,0,0,0,1,0
4/29/2011,15:00:47,0,0,0,1,0
4/29/2011,15:00:48,0,0,0,1,0
4/29/2011,15:00:49,0,0,0,1,0
4/29/2011,15:00:50,0,0,0,1,0
4/29/2011,15:00:51,0,0,0,1,0
4/29/2011,15:00:52,0,0,0,1,0
4/29/2011,15:00:53,0,0,0,1,0
4/29/2011,15:00:54,0,0,0,1,0
4/29/2011,15:00:55,0,0,0,1,0
4/29/2011,15:00:56,0,0,0,1,0
4/29/2011,15:00:57,0,0,0,1,0
4/29/2011,15:00:58,0,0,0,1,0
4/29/2011,15:00:59,0,0,0,1,0
4/29/2011,15:01:00,0,0,0,1,0
4/29/2011,15:01:01,0,0,0,1,0
4/29/2011,15:01:02,0,0,0,1,0
4/29/2011,15:01:03,0,0,0,1,0
4/29/2011,15:01:04,0,0,0,1,0
4/29/2011,15:01:05,0,0,0,1,0
4/29/2011,15:01:06,0,0,0,1,0
4/29/2011,15:01:07,0,0,0,1,0
4/29/2011,15:01:08,0,8,5,1,9.43
4/29/2011,15:01:09,0,3,11,1,11.4
4/29/2011,15:01:10,0,0,0,1,0
4/29/2011,15:01:11,0,0,0,1,0
4/29/2011,15:01:12,0,0,0,1,0
4/29/2011,15:01:13,0,4,0,1,4
4/29/2011,15:01:14,42,43,44,1,74.49
4/29/2011,15:01:15,52,33,24,1,66.1
4/29/2011,15:01:16,64,39,22,1,78.11
4/29/2011,15:01:17,36,114,19,1,121.05
4/29/2011,15:01:18,33,127,21,1,132.89
4/29/2011,15:01:19,32,26,15,1,43.87
4/29/2011,15:01:20,24,24,15,1,37.11
4/29/2011,15:01:21,10,4,31,1,32.82
4/29/2011,15:01:22,0,10,5,1,11.18
4/29/2011,15:01:23,0,0,0,1,0
4/29/2011,15:01:24,0,0,0,1,0
4/29/2011,15:01:25,0,0,0,1,0
4/29/2011,15:01:26,0,0,0,1,0
4/29/2011,15:01:27,0,0,0,1,0
4/29/2011,15:01:28,0,0,0,1,0
4/29/2011,15:01:29,0,0,0,1,0
4/29/2011,15:01:30,0,0,0,1,0
4/29/2011,15:01:31,0,0,0,1,0
4/29/2011,15:01:32,0,0,0,1,0
4/29/2011,15:01:33,0,0,0,1,0
4/29/2011,15:01:34,0,0,0,1,0
4/29/2011,15:01:35,0,0,0,1,0
4/29/2011,15:01:36,0,0,0,1,0
4/29/2011,15:01:37,0,0,0,1,0
4/29/2011,15:01:38,0,0,0,1,0
4/29/2011,15:01:39,0,0,0,1,0
4/29/2011,15:01:40,0,0,0,1,0
4/29/2011,15:01:41,0,0,0,1,0
4/29/2011,15:01:42,0,0,0,1,0
4/29/2011,15:01:43,0,0,0,1,0
4/29/2011,15:01:44,0,0,0,1,0
4/29/2011,15:01:45,0,0,0,1,0
4/29/2011,15:01:46,0,0,0,1,0
4/29/2011,15:01:47,0,0,0,1,0
4/29/2011,15:01:48,0,0,0,1,0
4/29/2011,15:01:49,0,0,0,1,0
4/29/2011,15:01:50,0,0,0,1,0
4/29/2011,15:01:51,0,0,0,1,0
4/29/2011,15:01:52,0,0,0,1,0
4/29/2011,15:01:53,0,0,0,1,0
4/29/2011,15:01:54,0,2,0,1,2
4/29/2011,15:01:55,0,2,0,1,2
4/29/2011,15:01:56,0,0,0,1,0
4/29/2011,15:01:57,0,0,0,1,0
4/29/2011,15:01:58,0,0,0,1,0
4/29/2011,15:01:59,0,0,0,1,0
4/29/2011,15:02:00,0,0,0,1,0
4/29/2011,15:02:01,0,0,0,1,0
4/29/2011,15:02:02,0,0,0,1,0
4/29/2011,15:02:03,0,0,0,1,0
4/29/2011,15:02:04,0,0,0,1,0
4/29/2011,15:02:05,0,0,0,1,0
4/29/2011,15:02:06,0,0,0,1,0
4/29/2011,15:02:07,0,0,0,1,0
4/29/2011,15:02:08,0,0,0,1,0
4/29/2011,15:02:09,0,0,0,1,0
4/29/2011,15:02:10,0,0,0,1,0
4/29/2011,15:02:11,0,0,0,1,0
4/29/2011,15:02:12,0,0,0,1,0
4/29/2011,15:02:13,0,0,0,1,0
4/29/2011,15:02:14,0,0,0,1,0
4/29/2011,15:02:15,0,16,7,1,17.46
4/29/2011,15:02:16,0,37,24,1,44.1
4/29/2011,15:02:17,0,5,37,1,37.34
4/29/2011,15:02:18,0,40,22,1,45.65
4/29/2011,15:02:19,0,11,45,1,46.32
4/29/2011,15:02:20,0,0,44,1,44
4/29/2011,15:02:21,0,9,0,1,9
4/29/2011,15:02:22,0,0,0,1,0
4/29/2011,15:02:23,0,0,0,1,0
4/29/2011,15:02:24,0,0,0,1,0
4/29/2011,15:02:25,0,0,0,1,0
4/29/2011,15:02:26,0,0,0,1,0
4/29/2011,15:02:27,0,0,0,1,0
4/29/2011,15:02:28,0,0,0,1,0
4/29/2011,15:02:29,0,0,0,1,0
4/29/2011,15:02:30,0,0,0,1,0
4/29/2011,15:02:31,0,0,0,1,0
4/29/2011,15:02:32,0,0,0,1,0
4/29/2011,15:02:33,0,0,0,1,0
4/29/2011,15:02:34,0,29,0,1,29
4/29/2011,15:02:35,0,0,0,1,0
4/29/2011,15:02:36,0,0,0,1,0
4/29/2011,15:02:37,0,0,0,1,0
4/29/2011,15:02:38,0,0,0,1,0
4/29/2011,15:02:39,0,0,0,1,0
4/29/2011,15:02:40,0,0,0,1,0
4/29/2011,15:02:41,0,0,0,1,0
4/29/2011,15:02:42,0,0,0,1,0
4/29/2011,15:02:43,0,0,0,1,0
4/29/2011,15:02:44,0,0,0,1,0
4/29/2011,15:02:45,0,0,0,1,0
4/29/2011,15:02:46,0,0,0,1,0
4/29/2011,15:02:47,0,36,0,1,36
4/29/2011,15:02:48,0,11,0,1,11
4/29/2011,15:02:49,0,0,0,1,0
4/29/2011,15:02:50,0,0,0,1,0
4/29/2011,15:02:51,0,0,0,1,0
4/29/2011,15:02:52,0,0,0,1,0
4/29/2011,15:02:53,0,0,0,1,0
4/29/2011,15:02:54,0,0,0,1,0
4/29/2011,15:02:55,0,0,0,1,0
4/29/2011,15:02:56,0,0,0,1,0
4/29/2011,15:02:57,0,0,0,1,0
4/29/2011,15:02:58,0,0,0,1,0
4/29/2011,15:02:59,0,0,0,1,0
4/29/2011,15:03:00,0,0,0,1,0
4/29/2011,15:03:01,0,0,0,1,0
4/29/2011,15:03:02,0,0,0,1,0
4/29/2011,15:03:03,0,0,0,1,0
4/29/2011,15:03:04,0,0,0,1,0
4/29/2011,15:03:05,0,0,0,1,0
4/29/2011,15:03:06,0,0,0,1,0
4/29/2011,15:03:07,0,0,0,1,0
4/29/2011,15:03:08,0,0,0,1,0
4/29/2011,15:03:09,0,0,0,1,0
4/29/2011,15:03:10,0,0,0,1,0
4/29/2011,15:03:11,0,0,0,1,0
4/29/2011,15:03:12,0,0,0,1,0
4/29/2011,15:03:13,0,0,0,1,0
4/29/2011,15:03:14,0,0,0,1,0
4/29/2011,15:03:15,0,0,0,1,0
4/29/2011,15:03:16,0,0,0,1,0
4/29/2011,15:03:17,0,0,0,1,0
4/29/2011,15:03:18,0,0,0,1,0
4/29/2011,15:03:19,0,0,0,1,0
4/29/2011,15:03:20,0,0,0,1,0
4/29/2011,15:03:21,0,0,0,1,0
4/29/2011,15:03:22,0,0,0,1,0
4/29/2011,15:03:23,0,0,0,1,0
4/29/2011,15:03:24,0,0,0,1,0
4/29/2011,15:03:25,0,0,0,1,0
4/29/2011,15:03:26,0,0,0,1,0
4/29/2011,15:03:27,0,0,0,1,0
4/29/2011,15:03:28,0,0,0,1,0
4/29/2011,15:03:29,0,0,0,1,0
4/29/2011,15:03:30,0,0,0,1,0
4/29/2011,15:03:31,0,0,0,1,0
4/29/2011,15:03:32,0,0,0,1,0
4/29/2011,15:03:33,0,0,0,1,0
4/29/2011,15:03:34,0,0,0,1,0
4/29/2011,15:03:35,0,0,0,1,0
4/29/2011,15:03:36,0,0,2,1,2
4/29/2011,15:03:37,0,0,0,1,0
4/29/2011,15:03:38,0,0,0,1,0
4/29/2011,15:03:39,0,0,0,1,0
4/29/2011,15:03:40,0,0,0,1,0
4/29/2011,15:03:41,0,0,0,1,0
4/29/2011,15:03:42,0,0,0,1,0
4/29/2011,15:03:43,0,0,0,1,0
4/29/2011,15:03:44,0,0,0,1,0
4/29/2011,15:03:45,0,0,0,1,0
4/29/2011,15:03:46,0,0,0,1,0
4/29/2011,15:03:47,0,0,0,1,0
4/29/2011,15:03:48,0,0,0,1,0
4/29/2011,15:03:49,0,0,0,1,0
4/29/2011,15:03:50,0,0,0,1,0
4/29/2011,15:03:51,0,0,0,1,0
4/29/2011,15:03:52,0,0,0,1,0
4/29/2011,15:03:53,0,10,0,1,10
4/29/2011,15:03:54,4,10,27,1,29.07
4/29/2011,15:03:55,10,7,28,1,30.55
4/29/2011,15:03:56,20,8,30,1,36.93
4/29/2011,15:03:57,9,7,23,1,25.67
4/29/2011,15:03:58,0,0,1,1,1
4/29/2011,15:03:59,0,4,0,1,4
4/29/2011,15:04:00,0,0,0,1,0
4/29/2011,15:04:01,0,0,0,1,0
4/29/2011,15:04:02,0,0,33,3,33
4/29/2011,15:04:03,10,68,50,1,84.99
4/29/2011,15:04:04,22,79,43,1,92.6
4/29/2011,15:04:05,0,26,13,3,29.07
4/29/2011,15:04:06,0,0,0,3,0
4/29/2011,15:04:07,0,0,0,3,0
4/29/2011,15:04:08,0,0,0,3,0
4/29/2011,15:04:09,0,0,0,3,0
4/29/2011,15:04:10,0,0,0,3,0
4/29/2011,15:04:11,0,2,0,3,2
4/29/2011,15:04:12,0,0,0,3,0
4/29/2011,15:04:13,0,0,0,3,0
4/29/2011,15:04:14,0,0,0,3,0
4/29/2011,15:04:15,0,0,0,3,0
4/29/2011,15:04:16,0,0,0,3,0
4/29/2011,15:04:17,0,0,0,3,0
4/29/2011,15:04:18,0,0,0,3,0
4/29/2011,15:04:19,0,0,0,3,0
4/29/2011,15:04:20,0,0,0,3,0
4/29/2011,15:04:21,0,0,0,3,0
4/29/2011,15:04:22,0,0,0,3,0
4/29/2011,15:04:23,0,0,0,3,0
4/29/2011,15:04:24,0,0,0,3,0
4/29/2011,15:04:25,0,0,0,3,0
4/29/2011,15:04:26,0,0,0,3,0
4/29/2011,15:04:27,0,0,0,3,0
4/29/2011,15:04:28,0,0,0,3,0
4/29/2011,15:04:29,0,0,0,3,0
4/29/2011,15:04:30,0,0,0,3,0
4/29/2011,15:04:31,0,0,0,3,0
4/29/2011,15:04:32,0,0,0,3,0
4/29/2011,15:04:33,0,0,0,3,0
4/29/2011,15:04:34,0,0,0,3,0
4/29/2011,15:04:35,0,0,0,3,0
4/29/2011,15:04:36,0,7,10,3,12.21
4/29/2011,15:04:37,0,0,0,3,0
4/29/2011,15:04:38,0,0,0,3,0
4/29/2011,15:04:39,0,0,0,3,0
4/29/2011,15:04:40,0,0,0,3,0
4/29/2011,15:04:41,0,0,0,3,0
4/29/2011,15:04:42,0,0,0,3,0
4/29/2011,15:04:43,0,0,0,3,0
4/29/2011,15:04:44,0,0,0,3,0
4/29/2011,15:04:45,0,0,0,3,0
4/29/2011,15:04:46,0,0,0,3,0
4/29/2011,15:04:47,0,0,0,3,0
4/29/2011,15:04:48,0,0,0,3,0
4/29/2011,15:04:49,0,0,0,3,0
4/29/2011,15:04:50,0,0,0,3,0
4/29/2011,15:04:51,0,0,0,3,0
4/29/2011,15:04:52,0,0,0,3,0
4/29/2011,15:04:53,0,0,0,3,0
4/29/2011,15:04:54,0,0,0,3,0
4/29/2011,15:04:55,0,0,0,3,0
4/29/2011,15:04:56,0,0,0,3,0
4/29/2011,15:04:57,0,0,0,3,0
4/29/2011,15:04:58,0,0,0,3,0
4/29/2011,15:04:59,0,0,0,3,0
4/29/2011,15:05:00,0,0,0,3,0
4/29/2011,15:05:01,0,0,0,3,0
4/29/2011,15:05:02,0,0,0,3,0
4/29/2011,15:05:03,0,0,0,3,0
4/29/2011,15:05:04,0,0,0,3,0
4/29/2011,15:05:05,0,0,0,3,0
4/29/2011,15:05:06,0,0,0,3,0
4/29/2011,15:05:07,0,0,0,3,0
4/29/2011,15:05:08,0,0,0,3,0
4/29/2011,15:05:09,0,0,0,3,0
4/29/2011,15:05:10,0,0,0,3,0
4/29/2011,15:05:11,0,0,0,3,0
4/29/2011,15:05:12,0,0,0,3,0
4/29/2011,15:05:13,0,0,0,3,0
4/29/2011,15:05:14,0,0,0,3,0
4/29/2011,15:05:15,0,0,0,3,0
4/29/2011,15:05:16,0,0,0,3,0
4/29/2011,15:05:17,0,0,0,3,0
4/29/2011,15:05:18,0,0,0,3,0
4/29/2011,15:05:19,0,0,0,3,0
4/29/2011,15:05:20,0,0,0,3,0
4/29/2011,15:05:21,0,0,0,3,0
4/29/2011,15:05:22,0,0,0,3,0
4/29/2011,15:05:23,0,0,0,3,0
4/29/2011,15:05:24,0,0,0,3,0
4/29/2011,15:05:25,0,0,0,3,0
4/29/2011,15:05:26,0,0,0,3,0
4/29/2011,15:05:27,0,0,0,3,0
4/29/2011,15:05:28,0,0,0,3,0
4/29/2011,15:05:29,0,0,0,3,0
4/29/2011,15:05:30,0,0,0,3,0
4/29/2011,15:05:31,0,0,0,3,0
4/29/2011,15:05:32,0,0,0,3,0
4/29/2011,15:05:33,0,0,0,3,0
4/29/2011,15:05:34,0,0,0,3,0
4/29/2011,15:05:35,0,0,0,3,0
4/29/2011,15:05:36,0,0,0,3,0
4/29/2011,15:05:37,0,0,0,3,0
4/29/2011,15:05:38,0,0,0,3,0
4/29/2011,15:05:39,0,0,0,3,0
4/29/2011,15:05:40,0,0,0,3,0
4/29/2011,15:05:41,0,0,0,3,0
4/29/2011,15:05:42,0,0,0,3,0
4/29/2011,15:05:43,0,0,0,3,0
4/29/2011,15:05:44,0,0,0,3,0
4/29/2011,15:05:45,0,0,0,3,0
4/29/2011,15:05:46,0,0,0,3,0
4/29/2011,15:05:47,0,0,0,3,0
4/29/2011,15:05:48,0,0,0,3,0
4/29/2011,15:05:49,0,0,0,3,0
4/29/2011,15:05:50,0,0,0,3,0
4/29/2011,15:05:51,0,0,0,3,0
4/29/2011,15:05:52,0,0,0,3,0
4/29/2011,15:05:53,0,0,0,3,0
4/29/2011,15:05:54,0,0,0,3,0
4/29/2011,15:05:55,0,0,0,3,0
4/29/2011,15:05:56,0,0,0,3,0
4/29/2011,15:05:57,0,0,0,3,0
4/29/2011,15:05:58,0,0,0,3,0
4/29/2011,15:05:59,0,0,0,3,0
4/29/2011,15:06:00,0,0,0,3,0
4/29/2011,15:06:01,0,0,0,3,0
4/29/2011,15:06:02,0,0,0,3,0
4/29/2011,15:06:03,0,0,0,3,0
4/29/2011,15:06:04,0,0,0,3,0
4/29/2011,15:06:05,0,9,0,3,9
4/29/2011,15:06:06,0,0,0,3,0
4/29/2011,15:06:07,0,0,0,3,0
4/29/2011,15:06:08,0,0,0,3,0
4/29/2011,15:06:09,0,0,0,3,0
4/29/2011,15:06:10,0,0,0,3,0
4/29/2011,15:06:11,0,0,0,3,0
4/29/2011,15:06:12,0,0,0,3,0
4/29/2011,15:06:13,0,0,0,3,0
4/29/2011,15:06:14,0,0,0,3,0
4/29/2011,15:06:15,0,0,0,3,0
4/29/2011,15:06:16,0,0,0,3,0
4/29/2011,15:06:17,0,0,0,3,0
4/29/2011,15:06:18,0,0,0,3,0
4/29/2011,15:06:19,0,0,0,3,0
4/29/2011,15:06:20,0,0,0,3,0
4/29/2011,15:06:21,0,0,0,3,0
4/29/2011,15:06:22,0,0,0,3,0
4/29/2011,15:06:23,0,0,0,3,0
4/29/2011,15:06:24,0,0,0,3,0
4/29/2011,15:06:25,0,0,0,3,0
4/29/2011,15:06:26,0,0,0,3,0
4/29/2011,15:06:27,0,0,0,3,0
4/29/2011,15:06:28,0,0,0,3,0
4/29/2011,15:06:29,0,0,0,3,0
4/29/2011,15:06:30,0,0,0,3,0
4/29/2011,15:06:31,0,0,0,3,0
4/29/2011,15:06:32,0,0,0,3,0
4/29/2011,15:06:33,0,0,0,3,0
4/29/2011,15:06:34,0,0,0,3,0
4/29/2011,15:06:35,0,0,0,3,0
4/29/2011,15:06:36,0,0,0,3,0
4/29/2011,15:06:37,0,0,0,3,0
4/29/2011,15:06:38,0,0,0,3,0
4/29/2011,15:06:39,0,0,0,3,0
4/29/2011,15:06:40,0,0,0,3,0
4/29/2011,15:06:41,0,0,0,3,0
4/29/2011,15:06:42,0,0,0,3,0
4/29/2011,15:06:43,0,0,0,3,0
4/29/2011,15:06:44,0,0,0,3,0
4/29/2011,15:06:45,0,0,0,3,0
4/29/2011,15:06:46,0,0,0,3,0
4/29/2011,15:06:47,0,0,0,3,0
4/29/2011,15:06:48,0,0,0,3,0
4/29/2011,15:06:49,0,0,0,3,0
4/29/2011,15:06:50,0,0,0,3,0
4/29/2011,15:06:51,0,0,0,3,0
4/29/2011,15:06:52,0,0,0,3,0
4/29/2011,15:06:53,0,0,0,3,0
4/29/2011,15:06:54,0,0,0,3,0
4/29/2011,15:06:55,0,0,0,3,0
4/29/2011,15:06:56,0,0,0,3,0
4/29/2011,15:06:57,0,0,0,3,0
4/29/2011,15:06:58,0,0,0,3,0
4/29/2011,15:06:59,0,0,0,3,0
4/29/2011,15:07:00,0,0,0,3,0
4/29/2011,15:07:01,0,0,0,3,0
4/29/2011,15:07:02,0,0,0,3,0
4/29/2011,15:07:03,0,0,0,3,0
4/29/2011,15:07:04,0,0,0,3,0
4/29/2011,15:07:05,0,0,0,3,0
4/29/2011,15:07:06,0,0,0,3,0
4/29/2011,15:07:07,0,0,0,3,0
4/29/2011,15:07:08,0,0,0,3,0
4/29/2011,15:07:09,0,0,0,3,0
